experiment,CARCHARGEAVAILSCEN,ChargingCost$22,CARSVCAVAILSCEN,INTDENSITYSCEN,LANEMILESCEN,LaneMileCost$22,LUDENSITYMIX,OPSDEPLOYSCEN,OpsCost$22,SHDCARSVCOCCUPRATE,SOVDIVIVERTSCEN,SOVCost$22,TAXSCEN,Per Mile Charge$2022,TDMINVESTMENTSCEN,,TRANSITSERVICESCEN,TransitCost$22,VehOwnTax,VehOwnTax(Adj)$2022,RoadUseTax,AnnualRoadUseTax$2022,TotalFuelTax,TotalFuelTax2022,Total Budget$2022,Costs$2022,PresAdapt$2022,JobsDeficit_statewide,Bridges_restricted_statewide,ForfeitGDP_statewide,HouseholdDvmtPerPrsn,TotalDvmtPerPrsn,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMileRural,BusCO2eRate_Metro,HvyTrkAveUrbanCO2eRate_Metro,TransitTripsPerCapita,TransitPMTPerPrsnUrban,BikeTripsPerCapita,BikePMTPerPrsnUrban,WalkTripsPerCapita,WalkPMTPerPrsnUrban,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,ArtExtCongTTI_Metro,LdvAveSpeed_Metro,AutoFatalCrash_Metro,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K
4145,0.90045613,293009122.6,high,0.387334126,0.609373406,904686702.9,0.577258998,0.61962382,623924763.9,1.5,0.357637079,743054831.7,0.027270199,0.019599615,0.573386883,,0.477076051,1872491261,243682468.5,361251300.2,1845450.78,848788311.4,60874696.09,76708036.31,3480869909,2193148005,1287721903,150000,400,500,19.90502348,23.80416005,28185141343,4916.355533,259.5649277,1891.050724,1175.946578,0.258355681,37.41690562,0.087581289,1153.153328,1.246463665,0.535501314,0.210581035,2.341149634,1.328593028,28.80110234,51.38073239,83.60805651,19821.053,55.36501448,0.036056935,0.141201341,0.086093348
4146,0.083456846,276669136.9,low,0.882623659,0.609058546,904529273,0.600928608,0.312637643,562527528.7,1.5,0.958682833,983473133.1,0.36643868,0.035828122,0.013773696,,0.567861295,1981433554,243207484.5,360547151.9,3099923.669,1425764916,58404389.57,73595209.9,4484427372,2235462505,2248964867,100000,300,350,19.02329012,22.90294266,27102014663,4723.445027,259.6659869,1891.050724,1175.476681,0.282635185,39.36982657,0.176966452,1158.742034,4.660520874,0.554528438,0.208917435,2.346223655,1.330557084,28.79991872,47.91493423,78.26277673,18450.14752,54.93834376,0.035945355,0.140333864,0.086091207
4147,0.424023915,283480478.3,low,0.364996373,0.28387333,741936664.8,0.136525937,0.481249658,596249931.5,1.5,0.139041109,655616443.7,0.290856554,0.032211674,0.734038341,,0.275357648,1630429178,253902493.8,376402153.9,2992688.732,1376443762,62046437.94,78184544.98,4422001692,1949475296,2472526395,100000,300,350,20.28403339,24.17349733,28823019923,5035.960932,259.2033093,1891.050724,1176.123887,0.243967799,24.90963499,0.085933592,1146.665568,1.097113067,0.509813016,0.212240709,2.343436492,1.329478822,28.73616978,52.54856749,86.7065278,20504.15141,55.04586257,0.037532245,0.156872187,0.090669085
4148,0.369139524,282382790.5,low,0.706515957,0.810214379,1005107190,0.495124361,0.531383549,606276709.9,1.5,0.249353904,699741561.8,0.631880448,0.048528959,0.512455251,,0.917605905,2401127085,242828772.4,359985723.6,4179437.138,1922271473,58820824.58,74119958.5,5353670729,2243637471,3110033258,80000,250,225,19.18182739,23.10944608,27358200127,4758.011808,259.4715,1891.050724,1175.294416,0.321158851,75.97626062,0.135593532,1175.818893,2.95468221,0.584952415,0.209774465,2.342608914,1.329158181,28.84473484,47.77166197,79.4447371,18740.72267,54.6157239,0.035900888,0.140269514,0.08581054
4149,0.755503449,290110069,high,0.371489232,0.112493388,656246694.1,0.398031599,0.499253452,599850690.4,1.5,0.825064396,930025758.5,0.129730814,0.024502143,0.043481703,,0.213732649,1556479179,248637169,368596481.8,2291566.758,1053972883,61394452.58,77362980.03,3848434241,2011220333,1837213909,150000,400,500,20.11581183,23.99993592,28468149471,4969.793998,259.1518439,1891.050724,1176.212687,0.233527642,23.22549236,0.087664176,1145.70101,1.058076918,0.500887869,0.211320883,2.3431405,1.329363716,28.7091784,52.98704698,85.48792733,20313.54238,55.26061413,0.036768352,0.148561098,0.088337596
4150,0.478955565,284579111.3,high,0.184822207,0.095356933,647678466.5,0.574259299,0.643794692,628758938.5,1.5,0.346126369,738450547.7,0.415637685,0.038182192,0.627928287,,0.238350414,1586020496,245561955.1,364037577.6,3452367.243,1587866224,61091450.94,76981168.5,4777520515,1930241790,2847278724,100000,300,350,19.97824935,23.8810355,28281095971,4938.792822,258.9569318,1891.050724,1176.08218,0.238816238,25.33993817,0.066303592,1147.1168,0.902949508,0.498475368,0.211081444,2.34074948,1.328438491,28.72015003,52.1011286,84.61611842,20088.00022,54.90292071,0.036337747,0.143510731,0.086896319
4151,0.840778439,291815568.8,high,0.068429019,0.342049182,771024590.8,0.496704036,0.480040787,596008157.4,1.5,0.355587565,742235026,0.68172888,0.050914102,0.444606414,,0.260272006,1612326407,246926553.2,366060549.7,4574294.14,2103880223,61264100.9,77198724.24,5682948707,2029965830,3652982877,40000,200,150,20.07158147,23.97360704,28400402619,4961.117195,259.4659517,1891.050724,1176.252813,0.23926263,26.59977497,0.055073764,1144.611418,0.843860372,0.49667921,0.21085904,2.343457578,1.329486465,28.74244807,52.71909021,85.66110312,20341.81864,54.56650405,0.036566883,0.1455262,0.087504717
4152,0.095649836,276912996.7,high,0.487144257,0.960122358,1080061179,0.123062479,0.123430878,524686175.6,1.5,0.968775544,987510217.6,0.989762473,0.065652869,0.956296363,,0.92366964,2408403568,249513849.2,369896131.6,5637787.608,2593018614,59191508.65,74587056.48,6538206054,2375415460,4162790594,40000,200,150,19.33731973,23.2230068,27475275366,4781.587724,259.1205754,1891.050724,1175.799952,0.298128524,87.33214201,0.097411459,1174.099516,1.804424871,0.581894083,0.2091028,2.349352307,1.331757408,28.83101604,49.32238909,81.57440936,19262.75659,54.16525499,0.036885032,0.150851352,0.088905911
4153,0.384047034,282680940.7,mid,0.548780005,0.827656331,1013828165,0.375402398,0.227335588,545467117.6,1.5,0.06860076,627440304.2,0.083747986,0.02230196,0.580734981,,0.214096587,1556915905,249329208.7,369622408,2104922.608,968128614.1,61628512.94,77657918.84,3699748841,2155696376,1544052465,150000,400,500,20.13152767,24.0307299,28605904965,4993.219397,258.9773204,1891.050724,1176.132513,0.238253445,21.46393886,0.113477303,1135.938776,1.404247363,0.507640294,0.211003843,2.347634628,1.331103866,28.8044475,52.04236151,85.26623808,20181.92508,55.30514514,0.036854794,0.149611101,0.088582808
4154,0.269090056,280381801.1,mid,0.896336164,0.094543258,647271629.2,0.851262487,0.954210234,690842046.9,1.5,0.372485405,748994162,0.68390188,0.051018076,0.817010891,,0.432575557,1819090668,239900975.4,355645360.1,4305506.839,1980255403,57735705.38,72752602.79,5448409371,1992992558,3455416813,80000,250,225,18.82862032,22.71990846,26807193424,4655.253537,259.8408403,1891.050724,1175.090993,0.269528,29.17454109,0.182471095,1158.23077,4.618333681,0.540792895,0.209444072,2.335622418,1.326449668,28.77011424,46.77285209,76.77834317,18136.91055,54.56603544,0.035476313,0.135221899,0.084584209
4155,0.048823342,275976466.8,mid,0.760889745,0.689209076,944604538.2,0.994687399,0.209296287,541859257.5,1.5,0.26854708,707418832.1,0.859250204,0.059408129,0.041160634,,0.538513494,1946216192,237733813.9,352432614,5000693.488,2299996416,57850802.81,72897636.75,6004997207,2116149679,3888847528,40000,200,150,18.93165704,22.82503151,26819207512,4669.240017,260.4541678,1891.050724,1175.480471,0.280380253,37.6714998,0.150836256,1155.437118,2.905796541,0.551364781,0.208430418,2.34793431,1.331215858,28.80716909,47.26857156,77.41250921,18320.64968,54.34839034,0.035168698,0.13241061,0.08374918
4156,0.180093767,278601875.3,high,0.05826852,0.631534968,915767483.9,0.74259915,0.165651338,533130267.7,1.5,0.115857373,646342949.3,0.470722984,0.040817909,0.416874673,,0.206404664,1547685597,243105547,360396032.9,3693948.057,1698977814,61303885.43,77248856.61,4968792707,2050671102,2918121606,100000,300,350,20.04098086,23.93097055,28351367412,4948.525256,260.1211655,1891.050724,1176.340071,0.237826348,23.60364838,0.05448438,1137.684331,0.815868879,0.489574948,0.210428731,2.348656083,1.331504159,28.76748735,52.39723125,84.87523376,20151.07285,54.82563511,0.036013771,0.139686505,0.085793637
4157,0.866168916,292323378.3,mid,0.484731563,0.942417991,1071208995,0.968000758,0.859674059,671934811.8,1.5,0.831073833,932429533.3,0.478746145,0.041201801,0.377319975,,0.151616128,1481939354,240830065.5,357022705.9,3556500.594,1635760848,58475029.04,73684222.5,4848551579,2501681952,2346869627,100000,300,350,19.1251579,23.02575373,27119165348,4724.146647,260.1251575,1891.050724,1175.440325,0.243992184,19.08779681,0.10535435,1131.710425,1.231461395,0.501670469,0.207865052,2.337184731,1.327055119,28.8826674,48.71232314,78.96093565,18685.68219,54.80927785,0.035629138,0.13656348,0.085116086
4158,0.313642235,281272844.7,low,0.850896201,0.735342789,967671394.6,0.40795867,0.022869995,504573999.1,1.5,0.136460436,654584174.6,0.310371975,0.033145447,0.475665838,,0.995666588,2494799906,243971843.5,361680289.1,2931663.657,1348376164,59436034.36,74895182.64,4352405146,2080810326,2271594821,100000,300,350,19.34010346,23.26245397,27654953904,4800.898509,260.0985783,1891.050724,1175.569693,0.327712783,82.95933694,0.16418483,1181.499088,5.017540069,0.590020045,0.210391981,2.35101632,1.332338385,28.79844287,48.11049118,80.13125073,18871.78263,55.00028136,0.036047706,0.141972701,0.086290239
4159,0.824470081,291489401.6,low,0.22545641,0.067249187,633624593.6,0.980985751,0.753518357,650703671.3,1.5,0.810669114,924267645.5,0.379602661,0.036457991,0.559587846,,0.508991818,1910790182,238387441.6,353401595.7,3154178.382,1450718584,58292932.6,73454763.28,4520704953,2037951489,2482753464,100000,300,350,19.04228965,22.94368173,27111565204,4717.321264,260.6291444,1891.050724,1175.387917,0.284199899,44.34640402,0.069678927,1162.519403,1.12469181,0.540587592,0.20973445,2.338937486,1.327735726,28.74697984,47.70935907,78.45983209,18518.08249,54.93077935,0.03531402,0.133212946,0.084136522
4160,0.350508111,282010162.2,high,0.298158372,0.942792861,1071396431,0.643427773,0.912279734,682455946.9,1.5,0.437364605,774945842.2,0.047728934,0.020578523,0.424465869,,0.141040482,1469248579,245009071.2,363217945.3,1943033.384,893670014.3,61248634.77,77179235.41,3562204132,2423335461,1138868672,150000,400,500,20.06403862,23.94286624,28361889318,4950.959239,259.5920007,1891.050724,1175.936177,0.230464587,21.70330643,0.07882324,1130.587046,0.940539276,0.490165321,0.210069579,2.336315474,1.326718205,28.8656316,52.42052039,84.65063012,20118.12752,55.34953615,0.036246941,0.142703634,0.08672723
4161,0.196284186,278925683.7,low,0.365523741,0.211314834,705657416.9,0.979918549,0.224942019,544988403.9,1.5,0.139924984,655969993.7,0.961570132,0.064303924,0.986409296,,0.172005325,1506406390,240746737.9,356899175.4,5457066.519,2509898571,58379856.18,73564295.44,6377959191,1857556501,4520402690,40000,200,150,19.05280125,22.93454032,27111559931,4724.010116,259.5572818,1891.050724,1175.659661,0.25138135,21.21029355,0.088778745,1142.153945,1.066670176,0.500998906,0.209381025,2.347673885,1.331118188,28.73248376,47.74035344,78.63184122,18572.2118,54.18321689,0.035631135,0.136283479,0.085055945
4162,0.590293122,286805862.4,high,0.385432603,0.540869562,870434780.8,0.648360904,0.989689745,697937949.1,1.5,0.410066886,764026754.3,0.308185636,0.033040835,0.008033839,,0.123713591,1448456309,245027822.6,363245743.7,3012325.471,1385475396,61088624,76977606.28,4422538497,2237191969,2185346527,100000,300,350,20.00266296,23.8849925,28264138728,4934.586954,259.5731352,1891.050724,1175.958556,0.229615634,19.81223183,0.090304006,1135.20346,1.028562464,0.490493659,0.210413033,2.335038127,1.326221807,28.80928668,52.41121625,84.36815726,20083.58782,55.04407136,0.036228302,0.142727145,0.086645546
4163,0.497314199,284946284,mid,0.296108867,0.066236037,633118018.3,0.242109851,0.862999954,672599990.8,1.5,0.264399686,705759874.6,0.555657917,0.044881869,0.0538489,,0.320336445,1684403734,251293405.6,372534265.9,4095644.501,1883732266,61960058.26,78075698.19,5305698203,1943544230,3362153973,80000,250,225,20.25926351,24.15717374,28764759467,5011.128551,258.4812586,1891.050724,1176.081358,0.245981846,28.24678151,0.077372903,1151.882865,1.041803949,0.513175445,0.21220345,2.337129426,1.327033853,28.7249192,53.0868032,86.91058165,20585.45278,54.73572301,0.037153406,0.152293082,0.089479197
4164,0.324573324,281491466.5,low,0.198175613,0.651249313,925624656.5,0.065603445,0.870509792,674101958.5,1.5,0.370298811,748119524.5,0.105696282,0.02335214,0.015462765,,0.78272143,2239265716,252627689.2,374512297.6,2222649.685,1022275475,62391459.75,78619306.01,3801078164,2255277844,1545800321,150000,400,500,20.38234979,24.34788141,28999811667,5050.113647,258.55706,1891.050724,1176.005037,0.290668444,69.58565175,0.063193339,1169.279501,1.240925943,0.566432219,0.212331302,2.337005052,1.326986331,28.81561396,53.17866205,87.6591868,20772.25186,55.27553594,0.037394931,0.155091521,0.090508636
4165,0.669965545,288399310.9,low,0.121870104,0.712160442,956080220.9,0.03861629,0.486309287,597261857.4,1.5,0.456401096,782560438.5,0.343020494,0.03470761,0.557724088,,0.668606576,2102327892,254046386.7,376615470.4,3210913.92,1476813271,62015986.76,78146173.53,4597794499,2233021609,2364772890,100000,300,350,20.2566777,24.20577527,28795623034,5023.338761,258.9378887,1891.050724,1176.091597,0.278400396,58.89265894,0.056947529,1162.297016,1.108263133,0.552569905,0.211774919,2.343353544,1.329446547,28.8019441,52.66313173,87.11700662,20629.07381,54.97735613,0.037599258,0.156901205,0.091090124
4166,0.804301637,291086032.7,mid,0.416992953,0.624139435,912069717.3,0.958504582,0.566071758,613214351.6,1.5,0.7648813,905952519.9,0.932842115,0.062929349,0.267914567,,0.52038909,1924466908,238202437.7,353127333.5,5279656.145,2428301243,57866215.17,72917057.82,6230259360,2269346362,3960912998,40000,200,150,18.87366108,22.76817575,26866125902,4665.07111,260.2040072,1891.050724,1175.43315,0.279298468,42.86605414,0.092453162,1155.392803,1.357062455,0.545269925,0.208063926,2.342035015,1.328935747,28.81906274,47.44983826,77.7000525,18357.52349,54.25005276,0.035257753,0.13324277,0.084064904
4167,0.717235009,289344700.2,low,0.84981367,0.901140811,1050570406,0.474890318,0.815164824,663032964.7,1.5,0.725754105,890301642,0.642996029,0.049060816,0.511929286,,0.75384508,2204614096,244308188.5,362178909.6,4169759.621,1917820440,58234438.22,73381054.67,5346781525,2448098892,2898682633,100000,300,350,18.95950223,22.88139124,27041812753,4704.633374,259.5636763,1891.050724,1175.134391,0.301322682,54.37273198,0.166878913,1165.168731,4.453189877,0.571417826,0.208506171,2.337920005,1.32734014,28.88088949,47.37811771,77.99586791,18449.76982,54.57214532,0.036111791,0.142044422,0.086398585
4168,0.371216107,282424322.1,low,0.323124012,0.119079195,659539597.5,0.80825425,0.287128098,557425619.6,1.5,0.254718917,701887566.7,0.135877284,0.024796239,0.218961656,,0.582479514,1998975417,239712899.3,355366543.5,2250601.255,1035131394,59965436.49,75562280.81,3799080474,1850333323,1948747151,150000,400,500,19.52394463,23.44250727,27869453866,4853.458406,259.745094,1891.050724,1175.807836,0.287790951,45.33873392,0.079648163,1165.538616,1.265117939,0.550063725,0.21113349,2.346645569,1.330720491,28.71458545,49.28084019,81.15110189,19134.93939,55.24354595,0.035483165,0.135011069,0.084516683
4169,0.396878477,282937569.5,high,0.981983829,0.330706552,765353276.1,0.185767986,0.146329383,529265876.5,1.5,0.063520322,625408128.9,0.548891611,0.044558115,0.058675454,,0.676927678,2112313214,249543070.6,369939451.4,3987083.072,1833801012,60754332.09,76556365.98,5213064862,1890260787,3322804076,80000,250,225,19.88261802,23.79364587,28198993495,4911.993771,258.9102882,1891.050724,1176.073194,0.271047401,48.01151479,0.19796901,1168.607822,7.470725873,0.559521871,0.21141594,2.348974649,1.331620864,28.72825806,51.1475785,83.82513783,19863.82567,54.7456868,0.036863502,0.150293184,0.088704418
4170,0.067225601,276344512,mid,0.367540892,0.380983513,790491756.4,0.893829749,0.681658956,636331791.3,1.5,0.530574105,812229642,0.926923168,0.062646139,0.533309892,,0.08543601,1402523212,241952643.6,358686891.3,5350922.385,2461079116,58785572.34,74075537.25,6295207535,2109282881,4185924654,40000,200,150,19.20413617,23.08465461,27268280335,4754.615244,259.9494222,1891.050724,1175.646156,0.238582984,17.93697246,0.089471583,1135.519963,1.008699601,0.487954944,0.209011071,2.340123557,1.328196231,28.78244678,49.01529102,79.52511798,18898.43861,54.25347136,0.035818269,0.137921929,0.08550206
4171,0.974075158,294481503.2,high,0.372275956,0.168219447,684109723.3,0.776828217,0.392158849,578431769.9,1.5,0.533082347,813232938.8,0.34652339,0.034875217,0.02696338,,0.47516477,1870197724,240321565.1,356268870.6,3111778.549,1431217396,60035315.51,75650335.16,4493287400,1963639466,2529647934,100000,300,350,19.60660634,23.505002,27786656721,4854.941471,259.9144495,1891.050724,1176.020684,0.262531904,38.99427475,0.086222023,1158.908786,1.230150802,0.535556826,0.210407992,2.3449095,1.33004908,28.72215251,50.61075139,81.89135331,19420.18598,54.98854694,0.035565576,0.136148341,0.084651248
4172,0.720849643,289416992.9,mid,0.860512243,0.245787231,722893615.3,0.344884736,0.814873101,662974620.1,1.5,0.195877404,678350961.7,0.568650476,0.045503536,0.898799965,,0.696312846,2135575415,246767631.2,365824953,3967240.357,1824674643,59366201.09,74807185.93,5189918153,2014460709,3175457444,80000,250,225,19.38503753,23.2919739,27597588845,4802.882761,259.1639956,1891.050724,1175.418029,0.286183253,49.5807907,0.169912292,1171.042639,4.49094302,0.563649021,0.210718667,2.337924013,1.327342518,28.77359569,48.6860301,80.63900646,19039.13856,54.70121476,0.03646927,0.14613593,0.087485953
4173,0.250257187,280005143.7,low,0.585146418,0.331043379,765521689.6,0.628418936,0.488506339,597701267.8,1.5,0.662359831,864943932.4,0.449263193,0.039791103,0.200112939,,0.293926042,1652711251,244622442.7,362644781.1,3493426.625,1606750891,59404410.58,74855333.6,4805455674,2075700067,2729755607,100000,300,350,19.34613734,23.21329444,27579781668,4813.169721,259.8956724,1891.050724,1175.706785,0.255995867,26.38115378,0.120376045,1147.115445,1.599915267,0.520683562,0.209916161,2.343316931,1.329432424,28.76046655,49.39843618,80.49021619,19040.85491,54.86992258,0.036171743,0.142067297,0.086683364
4174,0.042443673,275848873.5,low,0.890413812,0.408051204,804025601.8,0.934072303,0.543649318,608729863.7,1.5,0.911881957,964752783,0.356577393,0.03535628,0.326035792,,0.592513589,2011016307,238035503,352879858.2,3004657.07,1381948426,57102536.37,71954748.28,4397210413,2170980730,2226229682,100000,300,350,18.63696982,22.53747041,26534529708,4613.058969,260.1045576,1891.050724,1175.07319,0.292498392,40.84882605,0.179485006,1162.924034,4.896121633,0.55825752,0.208459744,2.342406074,1.329078955,28.79491356,45.91903668,75.55126132,17812.34427,54.97186459,0.035226632,0.132512537,0.08400099
4175,0.320697621,281413952.4,low,0.051332033,0.998916045,1099458023,0.084124409,0.122506962,524501392.3,1.5,0.006240455,602496182.1,0.620551453,0.04798689,0.283786046,,0.225571299,1570685559,255488690.5,378753638.7,4468156.096,2055063569,63055054.31,79455499.68,5614162010,2206621458,3407540551,80000,250,225,20.65355274,24.5468895,29345719595,5117.068938,259.2231989,1891.050724,1176.567883,0.237246562,25.50118303,0.05281968,1133.63531,0.817246891,0.491430949,0.211714283,2.349368816,1.331773554,28.80959201,54.52456844,89.65125974,21278.75328,54.6556976,0.03779341,0.159078193,0.091536083
4176,0.460034425,284200688.5,low,0.693483746,0.704901538,952450769,0.09164128,0.150551501,530110300.3,1.5,0.913435205,965374081.8,0.50033477,0.042234771,0.299832388,,0.627977266,2053572719,252714573.2,374641100.3,3739106.754,1719747902,59967243.35,75564557.63,5016437905,2249448799,2766989106,100000,300,350,19.59445825,23.49137036,27925528773,4868.55868,258.9799706,1891.050724,1175.891714,0.277132828,46.89867823,0.134991173,1160.615108,2.447629261,0.556891813,0.210255059,2.348904546,1.331590889,28.7904954,50.19785595,82.61533557,19550.20362,54.77962661,0.037325438,0.155319372,0.090309406
